,Li-Li,Li-Si,Li-N,Si-Si,Si-N,N-N,r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.0,0.0,2.305559873192383e-06,0.2
3,0.0,0.0,0.0,0.0,0.0,3.408835273221498e-05,0.30000000000000004
4,0.0,0.0,0.0,0.0,0.0,0.00023422148722203022,0.4
5,6.821183056782197e-07,0.0,0.0,0.0,0.0,0.0011835829557816707,0.5
6,6.8005822054961465e-06,0.0,4.117071202129253e-06,0.0,3.528918173253646e-06,0.004763775087418112,0.6000000000000001
7,3.94666539627818e-05,0.0,4.119238249224639e-05,0.0,6.873837458321506e-05,0.01550069207062849,0.7000000000000001
8,0.00018312440084914137,0.0,0.0002679351707871122,0.0,0.0005678046653308816,0.04101007373895684,0.8
9,0.000682760965102422,2.9916434340731603e-07,0.001341595296791274,0.0,0.003212952480362677,0.08867187419285599,0.9
10,0.00208841205605098,4.619268646065577e-06,0.005419776874505625,3.557962767272195e-07,0.014262471330559575,0.15760575321932335,1.0
11,0.005367504857729787,3.6807642437740005e-05,0.018178218345002786,6.63103306562362e-06,0.0514604464857922,0.23182848152810745,1.1
12,0.011962232443822494,0.00021096913021732304,0.0514232258895261,5.79054655621819e-05,0.15239191647196196,0.2844072770994771,1.2000000000000002
13,0.023916943957965335,0.0009643334095408532,0.12420629827419198,0.0003471998885876894,0.372625496801097,0.29367775170105603,1.3
14,0.04410795116846827,0.003632793203040956,0.2587647057474491,0.0016358769227593742,0.7569784170769981,0.25825396103160786,1.4000000000000001
15,0.07609287776889914,0.011497137806161946,0.4691826269662547,0.006317253780328463,1.286839958284596,0.1969318281305915,1.5
16,0.12319098730511653,0.03096201051935687,0.7470367419219497,0.020338278602463226,1.8468329503155592,0.13504046908295655,1.6
17,0.18753444041969922,0.07179712463720093,1.0549881402453818,0.055243231975283996,2.2625983887899572,0.09070122187553231,1.7000000000000002
18,0.26987762933737564,0.14508505136303684,1.3367990035331032,0.127951842130023,2.3999040365598847,0.07065194916391039,1.8
19,0.3695023038595703,0.25870572288246096,1.5398243957927902,0.2554262344366391,2.2441430679149486,0.07447548177716462,1.9000000000000001
20,0.48313429392221796,0.4125046530389263,1.636081056910108,0.44426201818505845,1.8940348455036724,0.10104867521141063,2.0
21,0.6037349990180266,0.5963732412164039,1.6300194934931327,0.680634159978633,1.4882032762489337,0.15262202368925246,2.1
22,0.721201315603213,0.7925292136081797,1.5507414019570294,0.9290944381087277,1.1331645744773644,0.2349398315204738,2.2
23,0.8255938891974131,0.980177735005644,1.4353160302177288,1.1446981222367527,0.8757718824637716,0.3535252862874421,2.3000000000000003
24,0.9109745784342703,1.140262520228388,1.3136640797608279,1.2926651081978775,0.7155256309708928,0.5082033147659454,2.4000000000000004
25,0.9767559547889302,1.2595850549629317,1.202559562060479,1.3621576800386672,0.630854521775067,0.6895630837938018,2.5
26,1.0254443991317828,1.3335691252196276,1.108680498737222,1.3652582730883551,0.598832912841144,0.8794107279073231,2.6
27,1.0592853253078767,1.3658955827409205,1.034288588940671,1.3251379469214997,0.6024239338196609,1.0545140785688543,2.7
28,1.0789697971796601,1.3648903563593284,0.9796048269649407,1.264198254325986,0.6299690562150416,1.1926809552207436,2.8000000000000003
29,1.0844929010152395,1.3396994533238575,0.9423330056222523,1.1983455882191025,0.6730082501721112,1.2796973683784016,2.9000000000000004
30,1.0763601236779774,1.298772342468149,0.9184838805324208,1.1365960545564853,0.7248852697932189,1.3132360936246412,3.0
31,1.056607635366241,1.2496720289225962,0.9051010733643883,1.0829262974880933,0.7804786976128626,1.3009458003485292,3.1
32,1.0296530948930402,1.1984152128728895,0.9014134968232804,1.0381427860404397,0.8366021350790276,1.2553957463218222,3.2
33,1.001363925483818,1.1488371374957322,0.9070832357072478,1.001075327065422,0.8916734817001604,1.1900529144046257,3.3000000000000003
34,0.9760912812037142,1.1030593534445563,0.9203655058987528,0.9696829172208102,0.9441027462085415,1.1168411070354667,3.4000000000000004
35,0.9550515402073737,1.0625212898559535,0.9385965502365357,0.94248190505929,0.9910894992187553,1.044487091917775,3.5
36,0.9378543475366382,1.0285019639191473,0.9596020635681123,0.919528599068384,1.0293342274762645,0.9785967774339965,3.6
37,0.9245171444921388,1.0019378552003364,0.9817121185473174,0.9020827618129245,1.0566981843020211,0.9237920401345974,3.7
38,0.9154724255273232,0.982922487900769,1.0029068646013701,0.8913775910750494,1.0730196926716846,0.8851658091121196,3.8000000000000003
39,0.9105571848177503,0.9704660721986018,1.0208569463635027,0.8878097048726645,1.0798389008258025,0.86625339998323,3.9000000000000004
40,0.9087772178725285,0.9631294319654669,1.0337662111709895,0.8910585113876816,1.079781770880727,0.8657059795715939,4.0
41,0.9090733197784069,0.9601404996989962,1.041044095649436,0.9003858306137996,1.0758040327830993,0.8773453271482196,4.1000000000000005
42,0.9111504904471124,0.9615861940000323,1.043263442707952,0.9145198372483885,1.0701298249604658,0.8939360520016727,4.2
43,0.9154488724624689,0.9673333344788887,1.041313955088424,0.931523766942819,1.0634383392824367,0.9105738024975951,4.3
44,0.9222729794021443,0.9761763189022111,1.0356507436977838,0.9491118722784526,1.0551235163262722,0.925243906162844,4.4
45,0.9309736993664028,0.9863497627576211,1.026687652743519,0.9652526637291714,1.0445019920141698,0.9379248736560996,4.5
46,0.9399807250813185,0.9965576795747038,1.0156863785127095,0.978640402244601,1.0318523776728674,0.9495953373087234,4.6000000000000005
47,0.9477636972186033,1.0061447767658565,1.0048154729944585,0.9888642421292706,1.0183675360257065,0.9610696764900252,4.7
48,0.9539078465040949,1.0145089358747794,0.9962507196801541,0.9964696517291809,1.0053612685611035,0.9721655258943968,4.800000000000001
49,0.9590618863199137,1.0208706972375308,0.9910622432847793,1.002878772690306,0.9938704159537616,0.9818919238883264,4.9
50,0.9637203036203437,1.0247564246292313,0.9887603914962546,1.0095585146666322,0.9848558857346087,0.9894111199900776,5.0
51,0.9674542943886049,1.0265285579302859,0.9878581268583794,1.0166282536332323,0.9791150291587788,0.9950223083653116,5.1000000000000005
52,0.9697759380247816,1.0272475613940815,0.9869605691488149,1.0225003431141657,0.9767444584033541,1.0001181459053303,5.2
53,0.971484511259646,1.0278124307778755,0.9855516234420352,1.0251541730756357,0.9770490658405098,1.0055937640857835,5.300000000000001
54,0.9744233353457963,1.0282263624280013,0.9840463963748172,1.0235990675519622,0.9792018369402715,1.0102191031961927,5.4
55,0.979747680158361,1.0277749941530088,0.9833117820988618,1.0182821116226137,0.9827911223741861,1.0113519425813717,5.5
56,0.9868419771643665,1.0257548586246161,0.9840815197130378,1.010735810381146,0.9875469216133376,1.0076581483924105,5.6000000000000005
57,0.9939021025270315,1.0219589845703554,0.9865044441762886,1.0029166608500333,0.9927393027096658,1.0006744486243515,5.7
58,0.9990931078683082,1.0168377293802708,0.9899151944857583,0.9963360101899756,0.9972230648576255,0.9934274566053494,5.800000000000001
59,1.0011613359948104,1.011464049349009,0.9930495091872774,0.9915105804706369,1.0001926051401355,0.9878756241302773,5.9
60,0.9996798174467674,1.007058151374965,0.9946953973735756,0.9882544378057083,1.0017647150990014,0.9841434459841657,6.0
61,0.9953476512090177,1.004261881768332,0.9943554827291022,0.9863028766567872,1.002799502487669,0.9819443947998083,6.1000000000000005
62,0.9899801138211568,1.0029027329340579,0.9924718482876232,0.9854076665567524,1.0042237870776758,0.9815015196558505,6.2
63,0.9856510156014194,1.0023485887852455,0.9901053081161988,0.9851382413263942,1.0063735391986421,0.9826205159722982,6.300000000000001
64,0.9834961345615125,1.0018628937665914,0.9882662443224879,0.9850905609152998,1.0088228517485751,0.9840098127808279,6.4
65,0.983322791371803,1.000834620777046,0.9874568250456833,0.98531499815492,1.01082427838984,0.9843986963416584,6.5
66,0.9842247707355505,0.9991541072033996,0.9877091800569565,0.9862499735838021,1.0118453966860477,0.9838095053468249,6.6000000000000005
67,0.9853223281382163,0.9974465402536493,0.9887550512363467,0.9881890279267843,1.0117006960348631,0.983157772292774,6.7
68,0.9860249863772326,0.9966761304096448,0.9901437576013155,0.9908634571059767,1.0104909869438152,0.9829282834520155,6.800000000000001
69,0.9861707640847969,0.997405412854662,0.9915063063319126,0.99347428112869,1.008627697552065,0.9827875139741419,6.9
70,0.9861996081141764,0.9994043910533166,0.9927435116903762,0.9952130254145046,1.0067128044913072,0.9824737825632526,7.0
71,0.9868539558931898,1.0017832997458032,0.9938180542893134,0.9960059325864972,1.0051613048520909,0.9826647908031538,7.1000000000000005
72,0.9884148569119199,1.0034988855416211,0.9945901688466683,0.9967907027207652,1.0039253791700906,0.9845240292330101,7.2
73,0.9903254343151625,1.0040195237079608,0.9951934957188338,0.9987727624591385,1.0025777413955792,0.9882087090188731,7.300000000000001
74,0.9917232445130322,1.0036490633243522,0.9963664616244371,1.0022275682415376,1.0006764131652452,0.9920614635809848,7.4
75,0.9922806667158428,1.0031624168665672,0.9988322976895748,1.0060674919207582,0.9982070913530109,0.9935869403630084,7.5
76,0.9923308992509673,1.0031664295359648,1.0022040052106946,1.0085470870085336,0.9958065010380933,0.9914233494654343,7.6000000000000005
77,0.9921481245099107,1.003807414276018,1.0048650513122863,1.0083456013486078,0.9944404706840452,0.9864817838949184,7.7
78,0.9913374284828621,1.0048943577333078,1.005259007330644,1.005215467298483,0.994699724961452,0.9811776614387319,7.800000000000001
79,0.9891428797143265,1.0060684391661432,1.0033000900817801,1.0000042464880436,0.9963985622096682,0.9775011751724522,7.9
80,0.985366636302164,1.0068959208109058,1.0004706452281735,0.9941870815104235,0.9988536002854944,0.9756706293889542,8.0
81,0.9808635305516805,1.0070719804458619,0.9986062373605493,0.9891470339432468,1.0013958135058958,0.9745143533240894,8.1
82,0.97706446786214,1.0067042548289828,0.9985086228111267,0.9854757143390657,1.0035765352708714,0.9729865844213617,8.200000000000001
83,0.97499442114208,1.006285556246814,0.9995113479391207,0.9827594388562685,1.005076367145774,0.9711601294245494,8.3
84,0.9746273046283854,1.00625581075294,1.0002785621187642,0.9802262338223237,1.005678547782804,0.969884108556534,8.4
85,0.9750808210078868,1.0066407589861097,1.0001160397292632,0.9778316933805045,1.005401486332843,0.9698042441384922,8.5
86,0.9754236730416851,1.0071637825545634,0.9995354227824494,0.9765449596018948,1.0045851028274813,0.9707687849616381,8.6
87,0.9753746192429086,1.0076127909951833,0.9995322695255711,0.9773544193371068,1.0037563580331181,0.9721072575325762,8.700000000000001
88,0.9753079134910159,1.0080642961549697,1.0004014718284926,0.980217950771907,1.003319975320746,0.973444879449689,8.8
89,0.9756579281667697,1.0088307198100126,1.0013871795579405,0.9842483725425034,1.0032825553943507,0.9751760495374072,8.9
90,0.9764189243397291,1.0102259474434276,1.0015276121998267,0.988653971702986,1.003233252085372,0.9779995521644119,9.0
91,0.9772216921454501,1.012268377778617,1.0007639275695814,0.9931062856492379,1.0026142762222143,0.981959406925051,9.1
92,0.9778906721708289,1.0145464155828121,1.000098880942169,0.9973589293572386,1.0010362384346827,0.9861093362912063,9.200000000000001
93,0.9789084445996977,1.0164882742603167,1.000596837521981,1.0010023816484295,0.9983909276021871,0.989194882257817,9.3
94,0.9811394658597544,1.0177983094276266,1.0023615990029802,1.0037307082418485,0.9948434089115067,0.9904724536402036,9.4
95,0.9847937697616027,1.0185297353678573,1.0045358728957015,1.0056216766722994,0.9908622852419321,0.9897632136305539,9.5
96,0.9886760938225635,1.0188471618037387,1.0060865459555546,1.0069566724240726,0.9871474267876071,0.9871355043005327,9.600000000000001
97,0.9908219009122086,1.018907870631657,1.0064642954338534,1.0078033415704324,0.9843479877976836,0.9830777529540812,9.700000000000001
98,0.9901129831955124,1.018882163476915,1.0057486206718715,1.007973214937618,0.9827676487460312,0.9787546798100045,9.8
99,0.9873887305629304,1.018888840930713,1.0045188424332074,1.0074992222439967,0.9822367899118276,0.9754643740250748,9.9
100,0.9850009105354506,1.0189222544859198,1.0035946658217527,1.0069426975722489,0.9822196100545363,0.9738224081292313,10.0
