,Li-Li,Li-Hf,Hf-Hf,r
0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.1
2,0.0,0.0,0.0,0.2
3,0.0,0.0,0.0,0.30000000000000004
4,5.942373739464881e-07,0.0,0.0,0.4
5,5.3939117409614815e-06,0.0,0.0,0.5
6,3.132987615954046e-05,0.0,0.0,0.6000000000000001
7,0.00014484388983561215,0.0,0.0,0.7000000000000001
8,0.0005486130450538589,0.0,0.0,0.8
9,0.0017344083378045706,1.4804529731538808e-07,0.0,0.9
10,0.004765032643774702,2.153851353302115e-06,0.0,1.0
11,0.011827435564231749,1.5378335711423125e-05,0.0,1.1
12,0.027398154797904774,8.149598342789789e-05,5.348136365518394e-07,1.2000000000000002
13,0.059872228063767234,0.00034735356545806937,5.864372482826468e-06,1.3
14,0.12240720121718357,0.0012208903576189898,4.1519754138162345e-05,1.4000000000000001
15,0.23098561644238258,0.0036073311342240465,0.00022518705080259134,1.5
16,0.39875559880771855,0.009141623618010403,0.0009914077824323033,1.6
17,0.628202570955448,0.020345791417084515,0.0036571092768809387,1.7000000000000002
18,0.905272441595226,0.04075541251301893,0.011524252490625681,1.8
19,1.2001212990785646,0.07507699929403569,0.031419610275268274,1.9000000000000001
20,1.475716984322334,0.12903172547936487,0.07476428501344107,2.0
21,1.7000414285129102,0.20822094965855198,0.15634671624758617,2.1
22,1.8556024704366105,0.3158249091617815,0.28927792526935403,2.2
23,1.9422682404318607,0.4499808287322321,0.47740080058028395,2.3000000000000003
24,1.972944367431956,0.6022963820429704,0.7099839781599121,2.4000000000000004
25,1.964832975106708,0.7585313246788512,0.9635140649219373,2.5
26,1.9318968247502024,0.901551409002846,1.210023115810409,2.6
27,1.882904810583946,1.0156504822719994,1.425932027373706,2.7
28,1.823391728143168,1.0907579865185575,1.5961403387452504,2.8000000000000003
29,1.7567614468839605,1.1249250803930109,1.713466072200508,2.9000000000000004
30,1.684435477708861,1.1238861861433314,1.7765209835973377,3.0
31,1.6077493422393832,1.0977394417364887,1.7877132981534738,3.1
32,1.5304834402519243,1.0566667061330843,1.7516775571620455,3.2
33,1.458377286815495,1.0084164669957005,1.6746948466830933,3.3000000000000003
34,1.3959007775928218,0.9585404298422382,1.565298247669366,3.4000000000000004
35,1.3440330912012393,0.9115600905541497,1.4349472981144382,3.5
36,1.3010430297079276,0.8709090989981317,1.29726320378011,3.6
37,1.2645984331426763,0.8381174522837528,1.1653483530532414,3.7
38,1.2329105041248474,0.8129994521773669,1.0484631720997295,3.8000000000000003
39,1.2048314002524088,0.7948008094758265,0.9506085896305355,3.9000000000000004
40,1.1800645998571202,0.7829271568877342,0.8722194874951016,4.0
41,1.159225722339271,0.7769008240103684,0.8130345454004064,4.1000000000000005
42,1.1429809824125026,0.7763003820404036,0.7731936123374294,4.2
43,1.1311428578257716,0.780981952186006,0.7522790552908067,4.3
44,1.1229706012585923,0.7912704570427535,0.7485520347043297,4.4
45,1.1178940885415714,0.8077950877526415,0.7597618078708177,4.5
46,1.1155095166574647,0.83084936821028,0.7841877782364317,4.6000000000000005
47,1.1151084091041277,0.8595613011346668,0.8201987570620247,4.7
48,1.115388166787162,0.8916694837771859,0.865122420991131,4.800000000000001
49,1.114400845349246,0.9243245247489967,0.9152208073588147,4.9
50,1.1103168785384812,0.9552442012275737,0.9666003110299869,5.0
51,1.1030780915531995,0.9831997610847126,1.0156676418383501,5.1000000000000005
52,1.095013347404572,1.0075803328704471,1.059143075299556,5.2
53,1.0887489047561594,1.0276862710221064,1.0945080095016402,5.300000000000001
54,1.084502243988299,1.0425829977426302,1.1205602075947902,5.4
55,1.0800363056005247,1.051648658705869,1.1372003907024197,5.5
56,1.072955517419288,1.055068520726258,1.1446560537277157,5.6000000000000005
57,1.0624921090271926,1.053643637817154,1.143048524647015,5.7
58,1.0494787617247971,1.0483623103644542,1.1326299703620988,5.800000000000001
59,1.0351609430537017,1.0403541240748158,1.1144032092622589,5.9
60,1.0200382548174165,1.0310229533773014,1.090538733667934,6.0
61,1.0037886895545558,1.0219125701990148,1.0640405554435126,6.1000000000000005
62,0.9862551209419643,1.014286999155369,1.0376881127014603,6.2
63,0.968229438474686,1.008680382949767,1.013033842100493,6.300000000000001
64,0.9511774418446651,1.004783632912423,0.990238253559272,6.4
65,0.9363960288608498,1.001945522184384,0.9687356908291223,6.5
66,0.9244356452455411,0.9998912754720789,0.9482162916909109,6.6000000000000005
67,0.9150932525405208,0.9988620573701263,0.9294008668134829,6.7
68,0.9078825763459882,0.9991303405842646,0.914134399572767,6.800000000000001
69,0.9026759070963686,1.0006717015828093,0.9045289677089512,6.9
70,0.8998815510212537,1.003336089105657,0.9017065661301303,7.0
71,0.8995872822287871,1.00709999656909,0.9053304531548712,7.1000000000000005
72,0.9004471871797968,1.0120971895867403,0.9142873382381315,7.2
73,0.9000899039584072,1.0185178945859763,0.9274908854577938,7.300000000000001
74,0.897081966083087,1.0263994186220262,0.9438149796576636,7.4
75,0.8921215588431757,1.0353242819259432,0.9615927627342661,7.5
76,0.8871896658125205,1.0443621654739097,0.9787730313230258,7.6000000000000005
77,0.8840148933471964,1.052484773412278,0.9937537747461298,7.7
78,0.8832164067515578,1.0591334838366424,1.0058314806986195,7.800000000000001
79,0.8839943789197547,1.0644507528894587,1.0148302372683187,7.9
80,0.8844521251103047,1.0690126394040318,1.0206449836173679,8.0
81,0.8830642498704717,1.073247065453027,1.0232404482944994,8.1
82,0.8802700296093362,1.0769413694391488,1.0228193318449386,8.200000000000001
83,0.8781490976018427,1.0793244425139692,1.0198580262073837,8.3
84,0.8781457039244431,1.0797690609231718,1.0150080971343631,8.4
85,0.8793966319435973,1.078372252686746,1.0087994859690212,8.5
86,0.8795947882908026,1.0756643121629101,1.0012933198476182,8.6
87,0.8773055703526564,1.0719059587668363,0.9921631159188501,8.700000000000001
88,0.8731177946348737,1.0670544546300758,0.9813691926423684,8.8
89,0.8686865464170519,1.061351852498216,0.9697760337161383,8.9
90,0.8651543887885857,1.0554633279024086,0.9588702417425694,9.0
91,0.8626730851024881,1.0499289243587397,0.9497542657887329,9.1
92,0.8609829828592932,1.0448317227158106,0.9426343067044647,9.200000000000001
93,0.8599725758355152,1.0401562264164277,0.9374132541020402,9.3
94,0.859745956145035,1.0362383042281744,0.9344733121670128,9.4
95,0.860430503364958,1.0336662638738556,0.9345829468898045,9.5
96,0.8619261828117496,1.0327753665808144,0.9381716783018096,9.600000000000001
97,0.863712759499075,1.033322128174576,0.9448113553632076,9.700000000000001
98,0.865038974996172,1.0346245258184674,0.9531140403519062,9.8
99,0.8655233267060368,1.0359421009777052,0.9608766442456327,9.9
100,0.8654936469608823,1.0367358230531747,0.9656166798399073,10.0
